axis,gene,coefficient
ilr_stem_vs_committed,OIP5,-0.0007173610206345246
ilr_stem_vs_committed,OIT3,1.3820545785305485e-05
ilr_stem_vs_committed,OLA1,0.0007823762909051177
ilr_stem_vs_committed,OLAH,-0.0019211684241681416
ilr_stem_vs_committed,OLFM1,-0.00021365723863159885
ilr_stem_vs_committed,OLFM2,4.384958928717901e-05
ilr_stem_vs_committed,OLFM3,2.1833488071980034e-05
ilr_stem_vs_committed,OLFM4,2.7908145474881938e-06
ilr_stem_vs_committed,OLFML1,-5.706850899761931e-07
ilr_stem_vs_committed,OLFML2A,-0.0003844341658667474
ilr_stem_vs_committed,OLFML2B,-0.00019174621037427742
ilr_stem_vs_committed,OLFML3,0.0005495922197272547
ilr_stem_vs_committed,OLIG1,-0.0010886681923578674
ilr_stem_vs_committed,OLIG2,2.667943798026839e-05
ilr_stem_vs_committed,OLIG3,0.0
ilr_stem_vs_committed,OLR1,0.0005666118927615139
ilr_stem_vs_committed,OMD,3.8420923904418006e-05
ilr_stem_vs_committed,OMG,0.0001790551417004928
ilr_stem_vs_committed,OMP,3.90514080083117e-06
ilr_stem_vs_committed,ONECUT1,0.0
ilr_stem_vs_committed,ONECUT3,7.254029129147582e-05
ilr_stem_vs_committed,OOEP,5.209717148328065e-05
ilr_stem_vs_committed,OOSP2,3.0832010078882796e-05
ilr_stem_vs_committed,OPA1,0.0003752510379115384
ilr_stem_vs_committed,OPA1-AS1,2.369297123036157e-05
ilr_stem_vs_committed,OPALIN,6.475220117147273e-06
ilr_stem_vs_committed,OPCML,-0.00011913860842453124
ilr_stem_vs_committed,OPHN1,0.00014374850095083726
ilr_stem_vs_committed,OPLAH,-0.00046965795501612576
ilr_stem_vs_committed,OPN1LW,0.0
ilr_stem_vs_committed,OPN1SW,1.3720156782895156e-05
ilr_stem_vs_committed,OPN3,-0.0008069729707574055
ilr_stem_vs_committed,OPN4,-4.9511405636075294e-05
ilr_stem_vs_committed,OPN5,0.0
ilr_stem_vs_committed,OPRD1,-4.147744572006626e-06
ilr_stem_vs_committed,OPRK1,-7.341251592168704e-06
ilr_stem_vs_committed,OPRL1,-0.0005575531658542614
ilr_stem_vs_committed,OPRM1,5.758506691587109e-06
ilr_stem_vs_committed,OPTC,6.1794260372782274e-06
ilr_stem_vs_committed,OPTN,-0.00010433980620912033
ilr_stem_vs_committed,OR10A2,2.605150912331139e-06
ilr_stem_vs_committed,OR10A3,6.1794260372782274e-06
ilr_stem_vs_committed,OR10A4,1.0920631361443804e-05
ilr_stem_vs_committed,OR10AD1,0.0
ilr_stem_vs_committed,OR10G3,5.07474214265913e-05
ilr_stem_vs_committed,OR10G4,-2.752317437839272e-05
ilr_stem_vs_committed,OR10G8,0.0
ilr_stem_vs_committed,OR10G9,0.0
ilr_stem_vs_committed,OR10H1,0.00026148581048457474
ilr_stem_vs_committed,OR10H4,3.46495907103829e-06
ilr_stem_vs_committed,OR10H5,-4.4239993099565766e-05
ilr_stem_vs_committed,OR10J1,1.0091949621237958e-05
ilr_stem_vs_committed,OR10J5,0.0
ilr_stem_vs_committed,OR10K1,-1.1438148102205927e-06
ilr_stem_vs_committed,OR10K2,-9.653922973541871e-06
ilr_stem_vs_committed,OR10P1,3.90514080083117e-06
ilr_stem_vs_committed,OR10S1,0.0
ilr_stem_vs_committed,OR10V1,-7.656960210170352e-06
ilr_stem_vs_committed,OR10X1,0.0
ilr_stem_vs_committed,OR10Z1,1.3871934069748435e-05
ilr_stem_vs_committed,OR11G2,0.00011711280897056198
ilr_stem_vs_committed,OR11H4,-3.1480786686430563e-07
ilr_stem_vs_committed,OR11H6,-2.0752099510009405e-05
ilr_stem_vs_committed,OR11L1,0.0
ilr_stem_vs_committed,OR13A1,2.999402236397254e-05
ilr_stem_vs_committed,OR13C2,-8.118789836651847e-07
ilr_stem_vs_committed,OR13C3,2.4469654731169653e-05
ilr_stem_vs_committed,OR13C4,-3.54193831430348e-07
ilr_stem_vs_committed,OR13C5,2.5104146958850632e-05
ilr_stem_vs_committed,OR13C8,6.908204247686205e-07
ilr_stem_vs_committed,OR13C9,0.0
ilr_stem_vs_committed,OR13D1,2.5131245569247675e-06
ilr_stem_vs_committed,OR13G1,1.0380360917978442e-05
ilr_stem_vs_committed,OR14A16,0.0
ilr_stem_vs_committed,OR14I1,1.121606048937831e-05
ilr_stem_vs_committed,OR14J1,6.483103814091384e-07
ilr_stem_vs_committed,OR14K1,6.475220117147273e-06
ilr_stem_vs_committed,OR1A1,-8.915187127317805e-06
ilr_stem_vs_committed,OR1A2,0.0
ilr_stem_vs_committed,OR1B1,0.0
ilr_stem_vs_committed,OR1C1,0.0
ilr_stem_vs_committed,OR1D2,0.0
ilr_stem_vs_committed,OR1G1,0.0
ilr_stem_vs_committed,OR1I1,3.094041342973624e-05
ilr_stem_vs_committed,OR1J1,-1.7923420397564304e-06
ilr_stem_vs_committed,OR1J2,0.0
ilr_stem_vs_committed,OR1J4,-2.3913425932606157e-05
ilr_stem_vs_committed,OR1K1,0.0
ilr_stem_vs_committed,OR1L1,0.0
ilr_stem_vs_committed,OR1L3,-7.656960210170352e-06
ilr_stem_vs_committed,OR1L8,1.1563837919123444e-05
ilr_stem_vs_committed,OR1M1,0.0
ilr_stem_vs_committed,OR1N1,-6.991305020943412e-06
ilr_stem_vs_committed,OR1N2,-6.401182766920801e-05
ilr_stem_vs_committed,OR1Q1,-3.1520930379746385e-05
ilr_stem_vs_committed,OR2A1,1.0750923719640558e-05
ilr_stem_vs_committed,OR2A12,4.42529502629e-06
ilr_stem_vs_committed,OR2A25,0.00012361775017131444
ilr_stem_vs_committed,OR2A42,1.606178033020188e-05
ilr_stem_vs_committed,OR2A5,9.581109528194964e-06
ilr_stem_vs_committed,OR2A7,-4.19200113913206e-06
ilr_stem_vs_committed,OR2AG1,3.6154639894317383e-06
ilr_stem_vs_committed,OR2AG2,0.00015318380440769655
ilr_stem_vs_committed,OR2AJ1,-1.5414718124433615e-05
ilr_stem_vs_committed,OR2AK2,2.285123758663157e-05
ilr_stem_vs_committed,OR2AP1,0.0
ilr_stem_vs_committed,OR2AT4,-2.2636605093735934e-06
ilr_stem_vs_committed,OR2B11,-6.605851958562971e-05
ilr_stem_vs_committed,OR2B2,0.0
ilr_stem_vs_committed,OR2B6,6.450427744278205e-06
ilr_stem_vs_committed,OR2C1,1.0264225975264787e-05
ilr_stem_vs_committed,OR2C3,-0.00044492702073974116
ilr_stem_vs_committed,OR2D2,2.5131245569247675e-06
ilr_stem_vs_committed,OR2D3,0.0
ilr_stem_vs_committed,OR2F1,0.0
ilr_stem_vs_committed,OR2G2,0.0
ilr_stem_vs_committed,OR2G3,0.0
ilr_stem_vs_committed,OR2G6,2.3692149966963286e-05
ilr_stem_vs_committed,OR2H1,3.90514080083117e-06
ilr_stem_vs_committed,OR2H2,3.90514080083117e-06
ilr_stem_vs_committed,OR2I1P,6.827736418687365e-06
ilr_stem_vs_committed,OR2J1,0.0
ilr_stem_vs_committed,OR2J2,6.781055264768404e-06
ilr_stem_vs_committed,OR2J3,0.0
ilr_stem_vs_committed,OR2K2,0.0
ilr_stem_vs_committed,OR2L13,0.0002781631134717597
ilr_stem_vs_committed,OR2L2,0.0002464420806911483
ilr_stem_vs_committed,OR2L3,0.00022410647401237773
ilr_stem_vs_committed,OR2L5,0.0001330802547059873
ilr_stem_vs_committed,OR2L8,5.375993986270013e-05
ilr_stem_vs_committed,OR2M2,2.875914463937236e-06
ilr_stem_vs_committed,OR2M3,3.2623542240298956e-05
ilr_stem_vs_committed,OR2M4,2.8208103151782578e-05
ilr_stem_vs_committed,OR2M5,0.0
ilr_stem_vs_committed,OR2T10,0.0
ilr_stem_vs_committed,OR2T11,-6.991305020943412e-06
ilr_stem_vs_committed,OR2T12,4.333673191728108e-06
ilr_stem_vs_committed,OR2T2,0.0
ilr_stem_vs_committed,OR2T33,3.46495907103829e-06
ilr_stem_vs_committed,OR2T6,6.781055264768404e-06
ilr_stem_vs_committed,OR2T8,5.906826625939593e-05
ilr_stem_vs_committed,OR2V1,0.0
ilr_stem_vs_committed,OR2V2,-3.526345949905122e-06
ilr_stem_vs_committed,OR2Z1,0.0
ilr_stem_vs_committed,OR3A1,-1.7370764494514934e-06
ilr_stem_vs_committed,OR3A3,-5.407707105962913e-05
ilr_stem_vs_committed,OR4C3,0.0
ilr_stem_vs_committed,OR4D1,0.0006657241338866553
ilr_stem_vs_committed,OR4D10,0.0
ilr_stem_vs_committed,OR4D9,0.00013380381059442488
ilr_stem_vs_committed,OR4E1,0.0
ilr_stem_vs_committed,OR4E2,3.46495907103829e-06
ilr_stem_vs_committed,OR4F15,-9.550057044805059e-06
ilr_stem_vs_committed,OR4F17,4.968881741921035e-05
ilr_stem_vs_committed,OR4F21,0.0
ilr_stem_vs_committed,OR4F5,0.0
ilr_stem_vs_committed,OR4F6,3.90514080083117e-06
ilr_stem_vs_committed,OR4K13,-1.6235735413292837e-05
ilr_stem_vs_committed,OR4K17,-4.072756812627251e-06
ilr_stem_vs_committed,OR4K2,7.167544887590602e-06
ilr_stem_vs_committed,OR4M1,3.90514080083117e-06
ilr_stem_vs_committed,OR4N2,6.873914097711204e-06
ilr_stem_vs_committed,OR4P4,-1.9212764561057567e-05
ilr_stem_vs_committed,OR4Q3,-9.550057044805059e-06
ilr_stem_vs_committed,OR51A4,0.0
ilr_stem_vs_committed,OR51B2,1.8146007009691095e-05
ilr_stem_vs_committed,OR51B4,-1.3016980110831574e-05
ilr_stem_vs_committed,OR51B6,0.0
ilr_stem_vs_committed,OR51D1,-5.05796174794208e-06
ilr_stem_vs_committed,OR51E1,-1.8267390585548585e-06
ilr_stem_vs_committed,OR51E2,-2.8658062189976502e-05
ilr_stem_vs_committed,OR51I1,3.975932022749413e-05
ilr_stem_vs_committed,OR51I2,5.275789085321115e-06
ilr_stem_vs_committed,OR51L1,0.0
ilr_stem_vs_committed,OR51M1,0.00017114398279742407
ilr_stem_vs_committed,OR51Q1,0.0
ilr_stem_vs_committed,OR51V1,0.0
ilr_stem_vs_committed,OR52A1,-3.179324180736037e-05
ilr_stem_vs_committed,OR52A5,-1.6231300486894123e-05
ilr_stem_vs_committed,OR52B6,-5.620656736453467e-06
ilr_stem_vs_committed,OR52D1,0.0
ilr_stem_vs_committed,OR52H1,0.00011460843635948224
ilr_stem_vs_committed,OR52I1,9.294342537931772e-05
ilr_stem_vs_committed,OR52I2,1.5963292318486304e-05
ilr_stem_vs_committed,OR52K1,-2.6108636279165527e-05
ilr_stem_vs_committed,OR52K2,2.9330371675420586e-05
ilr_stem_vs_committed,OR52N1,-3.8292844213123756e-05
ilr_stem_vs_committed,OR52N2,9.182086659813641e-06
ilr_stem_vs_committed,OR52N4,8.474779789925823e-06
ilr_stem_vs_committed,OR52N5,-4.68248072689873e-05
ilr_stem_vs_committed,OR56A1,-8.161563633194465e-07
ilr_stem_vs_committed,OR56A4,1.8632729782388556e-05
ilr_stem_vs_committed,OR5A1,1.527247189371768e-05
ilr_stem_vs_committed,OR5A2,6.377678722893779e-06
ilr_stem_vs_committed,OR5AN1,-3.218341757147792e-05
ilr_stem_vs_committed,OR5AS1,-3.1805941663451417e-06
ilr_stem_vs_committed,OR5AU1,0.00014914876360660038
ilr_stem_vs_committed,OR5B12,3.7344746015213793e-06
ilr_stem_vs_committed,OR5B2,1.6257509197928692e-05
ilr_stem_vs_committed,OR5B21,1.586936864076217e-05
ilr_stem_vs_committed,OR5BS1P,0.0
ilr_stem_vs_committed,OR5H1,4.8457198408235685e-06
ilr_stem_vs_committed,OR5H14,-9.213571975423375e-05
ilr_stem_vs_committed,OR5H2,0.0
ilr_stem_vs_committed,OR5K1,0.0
ilr_stem_vs_committed,OR5P2,8.912147776435687e-05
ilr_stem_vs_committed,OR5P3,0.0001014814354098457
ilr_stem_vs_committed,OR5V1,0.0
ilr_stem_vs_committed,OR6A2,7.200895368914459e-05
ilr_stem_vs_committed,OR6B1,0.0
ilr_stem_vs_committed,OR6C2,-4.0861569258032606e-05
ilr_stem_vs_committed,OR6C4,-3.627838925962441e-06
ilr_stem_vs_committed,OR6C6,-1.8281882775227582e-05
ilr_stem_vs_committed,OR6C68,-6.991305020943412e-06
ilr_stem_vs_committed,OR6C75,-2.95694017320672e-06
ilr_stem_vs_committed,OR6C76,0.0
ilr_stem_vs_committed,OR6J1,-4.2548914826779326e-05
ilr_stem_vs_committed,OR6K2,0.0
ilr_stem_vs_committed,OR6K3,1.495053509089969e-05
ilr_stem_vs_committed,OR6N1,-1.6141871328383174e-05
ilr_stem_vs_committed,OR6N2,0.0
ilr_stem_vs_committed,OR6P1,0.0
ilr_stem_vs_committed,OR6V1,0.0
ilr_stem_vs_committed,OR6Y1,-7.656960210170352e-06
ilr_stem_vs_committed,OR7A17,-5.8460938232259414e-05
ilr_stem_vs_committed,OR7A5,0.0
ilr_stem_vs_committed,OR7C1,-2.65304156152707e-05
ilr_stem_vs_committed,OR7D2,0.00014324534054330245
ilr_stem_vs_committed,OR7D4,1.1840849918319675e-05
ilr_stem_vs_committed,OR7G2,-1.8049771657617828e-06
ilr_stem_vs_committed,OR8A1,1.5043456747085234e-09
ilr_stem_vs_committed,OR8B12,-3.0861642201122425e-06
ilr_stem_vs_committed,OR8B3,0.0
ilr_stem_vs_committed,OR8B8,0.0
ilr_stem_vs_committed,OR8D4,-0.0003109710443029972
ilr_stem_vs_committed,OR8H1,9.294179821693171e-06
ilr_stem_vs_committed,OR8J1,0.0
ilr_stem_vs_committed,OR8J3,0.0
ilr_stem_vs_committed,OR8S1,-4.474437771834281e-06
ilr_stem_vs_committed,OR9A2,0.0
ilr_stem_vs_committed,OR9A4,-1.2925439963704416e-06
ilr_stem_vs_committed,OR9Q1,1.162545465987319e-06
ilr_stem_vs_committed,ORAI1,0.0008798579422776805
ilr_stem_vs_committed,ORAI2,0.00018817280784217465
ilr_stem_vs_committed,ORAOV1,0.0004641436734132238
ilr_stem_vs_committed,ORC1,-0.00046989635725075613
ilr_stem_vs_committed,ORC2,0.000283937131790196
ilr_stem_vs_committed,ORC3,-0.00024800040074805476
ilr_stem_vs_committed,ORC4,0.00012411810170722312
ilr_stem_vs_committed,ORC5,-9.381193528076553e-05
ilr_stem_vs_committed,ORC6,-2.3700379612708476e-05
ilr_stem_vs_committed,ORM1,-0.0013565243092371923
ilr_stem_vs_committed,ORM2,-0.000646216167548638
ilr_stem_vs_committed,ORMDL1,1.8221392453071963e-05
ilr_stem_vs_committed,ORMDL2,-0.00036260442335326405
ilr_stem_vs_committed,ORMDL3,0.00011665267189959996
ilr_stem_vs_committed,OS9,-0.00033548449775591736
ilr_stem_vs_committed,OSBP,0.00048025863485429696
ilr_stem_vs_committed,OSBP2,0.00024144253589189756
ilr_stem_vs_committed,OSBPL10,0.0010461262729997967
ilr_stem_vs_committed,OSBPL10-AS1,-4.3243228320256276e-05
ilr_stem_vs_committed,OSBPL11,-0.00014922723357894548
ilr_stem_vs_committed,OSBPL2,0.0003229904011821794
ilr_stem_vs_committed,OSBPL3,-1.913005393581294e-05
ilr_stem_vs_committed,OSBPL5,0.000736573612820526
ilr_stem_vs_committed,OSBPL6,-6.431186911859113e-05
ilr_stem_vs_committed,OSBPL7,0.0004503080089135126
ilr_stem_vs_committed,OSBPL8,-0.0002501819239505973
ilr_stem_vs_committed,OSBPL9,0.0005297131856837261
ilr_stem_vs_committed,OSCAR,0.002198643015829994
ilr_stem_vs_committed,OSCP1,0.0004607199747860429
ilr_stem_vs_committed,OSER1,-0.0004228808977880819
ilr_stem_vs_committed,OSGEP,0.0002463130814434755
ilr_stem_vs_committed,OSGEPL1,0.0006325164144975026
ilr_stem_vs_committed,OSGEPL1-AS1,0.00014889290995443482
ilr_stem_vs_committed,OSGIN2,-0.0010089053056577752
ilr_stem_vs_committed,OSM,0.0019718965405507325
ilr_stem_vs_committed,OSMR,-3.680423088905374e-05
ilr_stem_vs_committed,OSR1,4.627504537025608e-06
ilr_stem_vs_committed,OSR2,0.00015198328884638283
ilr_stem_vs_committed,OST4,0.00021883372013329497
ilr_stem_vs_committed,OSTC,2.818672743205545e-05
ilr_stem_vs_committed,OSTF1,-0.0011911921896880506
ilr_stem_vs_committed,OSTM1,-0.0010849872563925616
ilr_stem_vs_committed,OSTM1-AS1,0.0
ilr_stem_vs_committed,OSTN,3.115737212771828e-05
ilr_stem_vs_committed,OSTN-AS1,-5.679678111319758e-05
ilr_stem_vs_committed,OTC,0.0
ilr_stem_vs_committed,OTOA,-0.00012000470573055575
ilr_stem_vs_committed,OTOF,-0.0007320785523897525
ilr_stem_vs_committed,OTOG,3.6134160426248142e-06
ilr_stem_vs_committed,OTOGL,1.3715679963528103e-05
ilr_stem_vs_committed,OTOP2,-4.211991080970329e-06
ilr_stem_vs_committed,OTOP3,0.0
ilr_stem_vs_committed,OTOR,-6.492910398508323e-06
ilr_stem_vs_committed,OTP,-2.3911921586931448e-05
ilr_stem_vs_committed,OTUB2,-0.00017056339254134138
ilr_stem_vs_committed,OTUD1,-0.00035780173510618744
ilr_stem_vs_committed,OTUD3,1.8417233909017105e-05
ilr_stem_vs_committed,OTUD4,0.00046820426924343154
ilr_stem_vs_committed,OTUD5,0.0005894831382173754
ilr_stem_vs_committed,OTUD6A,-3.563812040427201e-05
ilr_stem_vs_committed,OTUD6B,-0.00015793136801804406
ilr_stem_vs_committed,OTUD7A,-6.0835863527455456e-05
ilr_stem_vs_committed,OTUD7B,0.00040086329157101055
ilr_stem_vs_committed,OTX1,9.527180975617905e-06
ilr_stem_vs_committed,OTX2-AS1,0.0
ilr_stem_vs_committed,OVAAL,0.0
ilr_stem_vs_committed,OVCH1,-0.00013840341176453558
ilr_stem_vs_committed,OVCH1-AS1,-9.733213261987348e-05
ilr_stem_vs_committed,OVGP1,0.00048636937822296445
ilr_stem_vs_committed,OVOL1,0.00022538223243728146
ilr_stem_vs_committed,OVOL1-AS1,5.438141476707894e-05
ilr_stem_vs_committed,OVOL3,3.269069497666888e-05
ilr_stem_vs_committed,OXA1L,-0.00020868977061240106
ilr_stem_vs_committed,OXCT1,-0.0001892222951694004
ilr_stem_vs_committed,OXCT2,-0.00014735294992236005
ilr_stem_vs_committed,OXER1,-0.00023248119637205575
ilr_stem_vs_committed,OXGR1,7.141689304597285e-07
ilr_stem_vs_committed,OXLD1,0.00017348878427671314
ilr_stem_vs_committed,OXNAD1,0.0002945909183951956
ilr_stem_vs_committed,OXSM,0.0005194206021611586
ilr_stem_vs_committed,OXSR1,-0.00018871779918346897
ilr_stem_vs_committed,OXT,0.00017138839512271037
ilr_stem_vs_committed,OXTR,5.1083227157554376e-06
ilr_stem_vs_committed,P2RX1,0.0011391221133745444
ilr_stem_vs_committed,P2RX2,-1.7873620592732083e-05
ilr_stem_vs_committed,P2RX3,1.4273396087659025e-05
ilr_stem_vs_committed,P2RX4,-0.00035263109593555795
ilr_stem_vs_committed,P2RX7,-0.0003237436124031776
ilr_stem_vs_committed,P2RY1,0.002134633812730961
ilr_stem_vs_committed,P2RY10,0.0002408558413057214
ilr_stem_vs_committed,P2RY12,-0.0001753799297005118
ilr_stem_vs_committed,P2RY13,-0.002652841159805438
ilr_stem_vs_committed,P2RY14,0.0008506934338160983
ilr_stem_vs_committed,P2RY2,-0.0018344055172091773
ilr_stem_vs_committed,P2RY4,0.0
ilr_stem_vs_committed,P2RY6,-0.0005470255573644574
ilr_stem_vs_committed,P2RY8,0.0006418858233897646
ilr_stem_vs_committed,P4HA1,-0.0003423117953175791
ilr_stem_vs_committed,P4HA2,6.918371044048099e-05
ilr_stem_vs_committed,P4HA2-AS1,0.0
ilr_stem_vs_committed,P4HA3,0.0002452719996916307
ilr_stem_vs_committed,P4HB,-0.00037850556616677965
ilr_stem_vs_committed,PAAF1,-4.36523049013174e-05
ilr_stem_vs_committed,PABPC1,0.00033616457087131513
ilr_stem_vs_committed,PABPC1L,0.0005915357356452682
ilr_stem_vs_committed,PABPC3,0.00025066645672711384
ilr_stem_vs_committed,PABPC4,0.00029933763778240403
ilr_stem_vs_committed,PABPC4L,-0.0008157909140214375
ilr_stem_vs_committed,PABPC5,0.0
ilr_stem_vs_committed,PABPN1L,0.0004182722319948539
ilr_stem_vs_committed,PACRG,4.374266487359096e-05
ilr_stem_vs_committed,PACRGL,0.0005924394588196023
ilr_stem_vs_committed,PACS1,-0.0004320480009874442
ilr_stem_vs_committed,PACSIN1,6.575825626467258e-06
ilr_stem_vs_committed,PACSIN3,-0.00026087687200807827
ilr_stem_vs_committed,PADI1,-1.5866280494037106e-05
ilr_stem_vs_committed,PADI2,-0.0019315872414062331
ilr_stem_vs_committed,PADI3,9.854371279106399e-05
ilr_stem_vs_committed,PADI4,-0.0030080763347297237
ilr_stem_vs_committed,PADI6,-0.00020572765549357368
ilr_stem_vs_committed,PAEP,1.1485576019861401e-05
ilr_stem_vs_committed,PAF1,0.00027105561409258204
ilr_stem_vs_committed,PAFAH1B2,-0.00019735745288513494
ilr_stem_vs_committed,PAFAH1B3,-7.304198280823435e-05
ilr_stem_vs_committed,PAFAH2,0.0001875991595788074
ilr_stem_vs_committed,PAG1,-0.0011126669683599946
ilr_stem_vs_committed,PAGE1,1.5043456747085234e-09
ilr_stem_vs_committed,PAGE2,1.3149644571070154e-05
ilr_stem_vs_committed,PAGE2B,7.051968328351772e-05
ilr_stem_vs_committed,PAGE4,0.0
ilr_stem_vs_committed,PAGE5,-0.0002007699553541583
ilr_stem_vs_committed,PAH,3.906645146505879e-06
ilr_stem_vs_committed,PAICS,0.0007040113995839933
ilr_stem_vs_committed,PAIP1,0.0003253489134959755
ilr_stem_vs_committed,PAIP2,1.1600772952271705e-05
ilr_stem_vs_committed,PAIP2B,0.00018754468366561505
ilr_stem_vs_committed,PAK1,-0.0006829612094530834
ilr_stem_vs_committed,PAK1IP1,-0.0001669451132059859
ilr_stem_vs_committed,PAK2,-0.0002301219882470276
ilr_stem_vs_committed,PAK3,-2.2808982724974455e-05
ilr_stem_vs_committed,PAK4,0.00021815721649526612
ilr_stem_vs_committed,PALB2,5.2704490146654826e-05
ilr_stem_vs_committed,PALD1,0.0008357594219529609
ilr_stem_vs_committed,PALLD,-0.002747832241368974
ilr_stem_vs_committed,PALM,0.00145588586444444
ilr_stem_vs_committed,PALM3,-5.358180925475447e-06
ilr_stem_vs_committed,PALMD,2.8839142501306572e-06
ilr_stem_vs_committed,PAM,-0.00022409671164894964
ilr_stem_vs_committed,PAN3,0.0009466689579893495
ilr_stem_vs_committed,PAN3-AS1,0.0004957454474099785
ilr_stem_vs_committed,PANK2,-0.0002069062251459126
ilr_stem_vs_committed,PANK4,0.0004149900572256546
ilr_stem_vs_committed,PANX1,-0.0002953186201164031
ilr_stem_vs_committed,PANX2,0.0018285299050467146
ilr_stem_vs_committed,PANX3,1.5640764677403967e-05
ilr_stem_vs_committed,PAPLN,0.0005258016896620727
ilr_stem_vs_committed,PAPOLA,4.936028554573222e-05
ilr_stem_vs_committed,PAPOLB,3.802919322056777e-05
ilr_stem_vs_committed,PAPOLG,-0.0003853009192004287
ilr_stem_vs_committed,PAPPA,-2.9862640591100567e-05
ilr_stem_vs_committed,PAPPA-AS1,-2.9171000683349935e-05
ilr_stem_vs_committed,PAPPA2,7.025899215729695e-06
ilr_stem_vs_committed,PAPSS1,0.0003151740042644852
ilr_stem_vs_committed,PAPSS2,-0.0008645551001938342
ilr_stem_vs_committed,PAQR3,-7.291231296194055e-05
ilr_stem_vs_committed,PAQR4,-0.000996098320522326
ilr_stem_vs_committed,PAQR6,-6.444859019609218e-05
ilr_stem_vs_committed,PAQR7,0.0003813268380351283
ilr_stem_vs_committed,PAQR8,-0.0008399245632073504
ilr_stem_vs_committed,PAQR9,-5.58323975798967e-06
ilr_stem_vs_committed,PARD3,0.0003773834230123084
ilr_stem_vs_committed,PARD3-AS1,1.107211600244753e-05
ilr_stem_vs_committed,PARD3B,0.00012198381349503896
ilr_stem_vs_committed,PARD6A,-0.0005640707879743778
ilr_stem_vs_committed,PARD6B,0.0001774229301474154
ilr_stem_vs_committed,PARD6G,3.720256953492838e-06
ilr_stem_vs_committed,PARG,-0.0002586436606353331
ilr_stem_vs_committed,PARK7,-0.00013363867406617923
ilr_stem_vs_committed,PARL,-1.8864124036536126e-05
ilr_stem_vs_committed,PARM1,-0.0001300234710177895
ilr_stem_vs_committed,PARN,-5.837907821225153e-05
ilr_stem_vs_committed,PARP1,0.0003649958105121868
ilr_stem_vs_committed,PARP10,-0.00027807368437324324
ilr_stem_vs_committed,PARP11,0.0005207965516636645
ilr_stem_vs_committed,PARP12,-0.0010527725503789373
ilr_stem_vs_committed,PARP14,0.00015664180766834134
ilr_stem_vs_committed,PARP15,-0.0003148670389832733
ilr_stem_vs_committed,PARP16,-0.00038900109364210653
ilr_stem_vs_committed,PARP2,-3.5953590269829643e-05
ilr_stem_vs_committed,PARP3,-0.0012164508959328672
ilr_stem_vs_committed,PARP4,-8.289496939862325e-05
ilr_stem_vs_committed,PARP8,0.0005755803692116659
ilr_stem_vs_committed,PARP9,-0.00038303472462651665
ilr_stem_vs_committed,PARPBP,-0.0002563155273362932
ilr_stem_vs_committed,PARS2,0.00024371035377841272
ilr_stem_vs_committed,PART1,3.8569745153636375e-05
ilr_stem_vs_committed,PARVA,-1.279674699626829e-05
ilr_stem_vs_committed,PASK,7.83574185991705e-05
ilr_stem_vs_committed,PATE1,6.1794260372782274e-06
ilr_stem_vs_committed,PATE2,-2.7791615084430385e-05
ilr_stem_vs_committed,PATE4,3.7344746015213793e-06
ilr_stem_vs_committed,PATL1,-0.0006932714805848633
ilr_stem_vs_committed,PATL2,-4.695908955699235e-05
ilr_stem_vs_committed,PATZ1,0.00022356506132532666
ilr_stem_vs_committed,PAWR,-0.0009377180869902705
ilr_stem_vs_committed,PAX2,-1.692212091166274e-05
ilr_stem_vs_committed,PAX4,0.0
ilr_stem_vs_committed,PAX5,-3.920928635228427e-05
ilr_stem_vs_committed,PAX7,0.0
ilr_stem_vs_committed,PAX8,0.00042795913990769415
ilr_stem_vs_committed,PAX9,5.307284082083374e-05
ilr_stem_vs_committed,PAXBP1,0.0004233567529039816
ilr_stem_vs_committed,PAXBP1-AS1,-7.905640516673717e-05
ilr_stem_vs_committed,PAXIP1,-0.0003853302010555927
ilr_stem_vs_committed,PAXIP1-AS1,0.0006198752171392776
ilr_stem_vs_committed,PAXIP1-AS2,-2.7857290755378715e-05
ilr_stem_vs_committed,PBDC1,0.0001077597712816383
ilr_stem_vs_committed,PBK,0.00037277389169048557
ilr_stem_vs_committed,PBLD,0.0002172730732390006
ilr_stem_vs_committed,PBOV1,-1.3577596392489493e-05
ilr_stem_vs_committed,PBRM1,7.668929239866878e-05
ilr_stem_vs_committed,PBX1,3.407613957910348e-05
ilr_stem_vs_committed,PBX2,-0.00010642000893312686
ilr_stem_vs_committed,PBX3,-0.0020020342845524443
ilr_stem_vs_committed,PBX4,-0.0008560150779412635
ilr_stem_vs_committed,PBXIP1,0.00019208104956233363
ilr_stem_vs_committed,PC,-0.0008312284606172365
ilr_stem_vs_committed,PCA3,5.9378823987296776e-05
ilr_stem_vs_committed,PCAT1,0.00013143034271330723
ilr_stem_vs_committed,PCAT4,3.46495907103829e-06
ilr_stem_vs_committed,PCAT6,0.0013356857814821837
ilr_stem_vs_committed,PCAT7,0.00016690811916739623
ilr_stem_vs_committed,PCBD1,-0.000501682281616499
ilr_stem_vs_committed,PCBP1,-0.0004500940532667794
ilr_stem_vs_committed,PCBP3,0.0007885739958451735
ilr_stem_vs_committed,PCCA,0.0001805008669630238
ilr_stem_vs_committed,PCCA-AS1,0.0
ilr_stem_vs_committed,PCCB,-0.00021939960474043983
ilr_stem_vs_committed,PCDH1,2.514628902599475e-06
