ilr_stem_vs_committed,ilr_prog_vs_mature,ilr_gmp_vs_monodc,T_NK_given_known_z,Myeloid_APC_given_known_z,B_Plasma_given_known_z,raw_cluster,branch_label,ilr_stem_vs_committed_zcluster,ilr_prog_vs_mature_zcluster,ilr_gmp_vs_monodc_zcluster,T_NK_given_known_z_zcluster,Myeloid_APC_given_known_z_zcluster,B_Plasma_given_known_z_zcluster
-5.228694832686552,-1.4162094250765667,-1.0802767369650657,-0.1032155798991947,1.872386555028335,1.1357300512746102,0,B1,-2.442976123019205,-1.1525029214346765,-0.9199361112875777,-0.13658060361988528,1.6481662801395556,1.2059209664564847
-0.04488419034691449,-0.34552502701220617,-0.3775626081864112,-0.40168629771054754,0.481925518391021,-0.2523262261732668,1,B2,0.14557645232430852,-0.5059392145334142,-0.5432279058886531,-0.505926191658327,0.36755058488491454,-0.2546631261944312
0.644908818295095,2.234455981169799,2.5737102538122736,0.6227515645538024,-0.998559117881141,0.007990612072408964,2,B3,0.49002681754218913,1.052056855457642,1.0388787544945264,0.7617747319747199,-0.9959769155897509,0.01925561843304879
